customer_id,customer_state,signup_date
CUST_05980,MG,2022-01-10
CUST_05981,MG,2022-10-16
CUST_05982,SP,2022-05-11
CUST_05983,Other,2022-09-27
CUST_05984,SP,2022-10-29
CUST_05985,SP,2022-03-02
CUST_05986,SP,2022-06-13
CUST_05987,MG,2022-01-13
CUST_05988,PE,2022-09-29
CUST_05989,RS,2022-07-27
CUST_05990,SC,2022-09-03
CUST_05991,SP,2022-05-13
CUST_05992,RJ,2022-09-01
CUST_05993,RJ,2022-10-21
CUST_05994,RJ,2022-02-07
CUST_05995,SP,2022-12-25
CUST_05996,RS,2022-02-25
CUST_05997,RJ,2022-11-15
CUST_05998,PR,2022-02-17
CUST_05999,RJ,2022-04-15
CUST_06000,SP,2022-02-28
CUST_06001,MG,2022-03-18
CUST_06002,SP,2022-08-06
CUST_06003,GO,2022-02-24
CUST_06004,MG,2022-02-24
CUST_06005,SP,2022-05-09
CUST_06006,Other,2022-03-26
CUST_06007,RJ,2022-08-02
CUST_06008,SP,2022-04-25
CUST_06009,MG,2022-11-10
CUST_06010,SP,2022-10-20
CUST_06011,SC,2022-02-18
CUST_06012,SC,2022-03-08
CUST_06013,Other,2022-10-02
CUST_06014,RJ,2022-05-09
CUST_06015,RJ,2022-01-29
CUST_06016,PR,2022-12-09
CUST_06017,SP,2022-02-02
CUST_06018,RJ,2022-04-29
CUST_06019,RJ,2022-06-29
CUST_06020,SP,2022-05-31
CUST_06021,SP,2022-05-13
CUST_06022,BA,2022-11-23
CUST_06023,BA,2022-07-04
CUST_06024,SP,2022-05-14
CUST_06025,SP,2022-06-26
CUST_06026,SP,2022-01-22
CUST_06027,GO,2022-08-29
CUST_06028,SP,2022-03-18
CUST_06029,RS,2022-07-23
CUST_06030,SP,2022-01-04
CUST_06031,MG,2022-11-24
CUST_06032,SP,2022-06-14
CUST_06033,SC,2022-05-08
CUST_06034,SP,2022-02-14
CUST_06035,MG,2022-08-06
CUST_06036,SP,2022-08-23
CUST_06037,RS,2022-05-16
CUST_06038,GO,2022-06-17
CUST_06039,SP,2022-08-25
CUST_06040,BA,2022-04-03
CUST_06041,MG,2022-01-05
CUST_06042,SP,2022-06-05
CUST_06043,RJ,2022-09-02
CUST_06044,SP,2022-12-26
CUST_06045,RS,2022-03-22
CUST_06046,PR,2022-09-04
CUST_06047,SP,2022-12-09
CUST_06048,RJ,2022-05-17
CUST_06049,SC,2022-03-04
CUST_06050,PE,2022-11-03
CUST_06051,RJ,2022-04-26
CUST_06052,CE,2022-04-23
CUST_06053,RJ,2022-01-31
CUST_06054,SP,2022-01-07
CUST_06055,BA,2022-01-03
CUST_06056,RJ,2022-11-03
CUST_06057,RJ,2022-08-31
CUST_06058,RJ,2022-02-25
CUST_06059,BA,2022-03-14
CUST_06060,BA,2022-01-10
CUST_06061,SP,2022-03-02
CUST_06062,SP,2022-02-19
CUST_06063,RJ,2022-05-02
CUST_06064,MG,2022-06-24
CUST_06065,SP,2022-01-01
CUST_06066,SC,2022-02-07
CUST_06067,RJ,2022-07-09
CUST_06068,SP,2022-03-20
CUST_06069,SP,2022-12-11
CUST_06070,SP,2022-12-04
CUST_06071,CE,2022-07-09
CUST_06072,SP,2022-07-03
CUST_06073,SP,2022-03-08
CUST_06074,RJ,2022-01-17
CUST_06075,SP,2022-11-12
CUST_06076,SP,2022-10-23
CUST_06077,SP,2022-07-28
CUST_06078,RJ,2022-12-11
CUST_06079,MG,2022-02-10
CUST_06080,SP,2022-04-25
CUST_06081,RJ,2022-04-10
CUST_06082,Other,2022-12-11
CUST_06083,SP,2022-12-15
CUST_06084,SP,2022-05-19
CUST_06085,SP,2022-11-12
CUST_06086,RJ,2022-11-20
CUST_06087,PR,2022-11-30
CUST_06088,SP,2022-10-29
CUST_06089,RS,2022-10-21
CUST_06090,SP,2022-01-17
CUST_06091,SP,2022-11-18
CUST_06092,PR,2022-10-19
CUST_06093,SP,2022-03-15
CUST_06094,MG,2022-09-20
CUST_06095,SP,2022-01-16
CUST_06096,PR,2022-01-14
CUST_06097,SP,2022-12-02
CUST_06098,BA,2022-10-08
CUST_06099,SP,2022-12-27
CUST_06100,GO,2022-01-04
CUST_06101,SP,2022-05-07
CUST_06102,PR,2022-11-08
CUST_06103,SP,2022-01-06
CUST_06104,ES,2022-05-09
CUST_06105,SP,2022-08-20
CUST_06106,SP,2022-11-09
CUST_06107,RJ,2022-07-14
CUST_06108,SP,2022-03-06
CUST_06109,SP,2022-11-17
CUST_06110,CE,2022-04-13
CUST_06111,Other,2022-10-04
CUST_06112,SP,2022-06-07
CUST_06113,PE,2022-08-12
CUST_06114,RJ,2022-10-16
CUST_06115,SP,2022-10-05
CUST_06116,RS,2022-07-01
CUST_06117,MG,2022-01-04
CUST_06118,Other,2022-08-03
CUST_06119,SP,2022-08-05
CUST_06120,RS,2022-07-28
CUST_06121,SP,2022-03-15
CUST_06122,SP,2022-08-15
CUST_06123,SP,2022-04-03
CUST_06124,Other,2022-03-06
CUST_06125,SC,2022-11-17
CUST_06126,SC,2022-01-10
CUST_06127,RJ,2022-10-30
CUST_06128,SP,2022-11-18
CUST_06129,SP,2022-11-01
CUST_06130,SP,2022-10-05
CUST_06131,SP,2022-03-27
CUST_06132,PR,2022-01-26
CUST_06133,RJ,2022-08-06
CUST_06134,SP,2022-04-05
CUST_06135,SP,2022-09-01
CUST_06136,SP,2022-04-17
CUST_06137,SP,2022-09-05
CUST_06138,PE,2022-01-14
CUST_06139,MG,2022-06-10
CUST_06140,SC,2022-03-12
CUST_06141,RJ,2022-06-01
CUST_06142,SP,2022-03-16
CUST_06143,SP,2022-08-03
CUST_06144,GO,2022-02-20
CUST_06145,SC,2022-05-23
CUST_06146,SP,2022-02-05
CUST_06147,RJ,2022-06-16
CUST_06148,RJ,2022-08-24
CUST_06149,MG,2022-09-17
CUST_06150,CE,2022-07-11
CUST_06151,MG,2022-07-21
CUST_06152,RJ,2022-09-19
CUST_06153,SP,2022-07-04
CUST_06154,SP,2022-06-07
CUST_06155,SP,2022-09-03
CUST_06156,SP,2022-04-20
CUST_06157,PR,2022-04-09
CUST_06158,PR,2022-08-29
CUST_06159,SP,2022-07-21
CUST_06160,BA,2022-05-02
CUST_06161,SP,2022-04-27
CUST_06162,SP,2022-04-06
CUST_06163,SP,2022-08-22
CUST_06164,SP,2022-03-08
CUST_06165,SP,2022-08-06
CUST_06166,RJ,2022-01-15
CUST_06167,SP,2022-09-30
CUST_06168,Other,2022-08-07
CUST_06169,SP,2022-10-01
CUST_06170,SP,2022-05-27
CUST_06171,SP,2022-11-28
CUST_06172,MG,2022-12-10
CUST_06173,SP,2022-06-01
CUST_06174,BA,2022-12-13
CUST_06175,RJ,2022-10-31
CUST_06176,RJ,2022-01-15
CUST_06177,MG,2022-12-20
CUST_06178,SP,2022-03-25
CUST_06179,SP,2022-07-11
CUST_06180,SP,2022-02-10
CUST_06181,MG,2022-12-18
CUST_06182,SP,2022-11-20
CUST_06183,SP,2022-09-18
CUST_06184,Other,2022-11-05
CUST_06185,SP,2022-05-16
CUST_06186,SC,2022-10-05
CUST_06187,SC,2022-04-16
CUST_06188,SP,2022-01-07
CUST_06189,SP,2022-10-29
CUST_06190,SP,2022-01-30
CUST_06191,RS,2022-05-06
CUST_06192,MG,2022-12-23
CUST_06193,SC,2022-03-20
CUST_06194,PE,2022-03-08
CUST_06195,RS,2022-01-23
CUST_06196,SP,2022-07-08
CUST_06197,SP,2022-03-15
CUST_06198,BA,2022-01-05
CUST_06199,SP,2022-03-23
CUST_06200,SP,2022-01-25
CUST_06201,RS,2022-09-21
CUST_06202,SP,2022-01-02
CUST_06203,PE,2022-10-05
CUST_06204,MG,2022-11-24
CUST_06205,SP,2022-12-09
CUST_06206,CE,2022-08-12
CUST_06207,SP,2022-03-13
CUST_06208,SP,2022-03-09
CUST_06209,SP,2022-11-16
CUST_06210,SP,2022-04-04
CUST_06211,RJ,2022-01-19
CUST_06212,SP,2022-05-08
CUST_06213,SP,2022-12-09
CUST_06214,SP,2022-03-23
CUST_06215,PR,2022-09-11
CUST_06216,SC,2022-08-09
CUST_06217,SP,2022-12-09
CUST_06218,SP,2022-04-07
CUST_06219,SP,2022-02-21
CUST_06220,SP,2022-06-24
CUST_06221,SC,2022-12-04
CUST_06222,RS,2022-07-01
CUST_06223,SP,2022-12-19
CUST_06224,SP,2022-04-25
CUST_06225,SP,2022-12-14
CUST_06226,MG,2022-01-01
CUST_06227,SP,2022-03-04
CUST_06228,Other,2022-09-05
CUST_06229,SC,2022-08-19
CUST_06230,SP,2022-08-14
CUST_06231,MG,2022-01-19
CUST_06232,ES,2022-01-31
CUST_06233,MG,2022-11-29
CUST_06234,SP,2022-05-01
CUST_06235,SP,2022-01-24
CUST_06236,BA,2022-11-21
CUST_06237,MG,2022-07-30
CUST_06238,MG,2022-06-10
CUST_06239,BA,2022-09-12
CUST_06240,GO,2022-02-28
CUST_06241,ES,2022-04-24
CUST_06242,SP,2022-06-09
CUST_06243,RJ,2022-08-08
CUST_06244,PR,2022-12-23
CUST_06245,PR,2022-06-18
CUST_06246,MG,2022-01-12
CUST_06247,SP,2022-08-30
CUST_06248,SC,2022-05-19
CUST_06249,PR,2022-04-07
CUST_06250,SP,2022-05-27
CUST_06251,RJ,2022-07-01
CUST_06252,SP,2022-02-26
CUST_06253,SP,2022-02-11
CUST_06254,SP,2022-12-20
CUST_06255,SP,2022-07-18
CUST_06256,RJ,2022-01-31
CUST_06257,MG,2022-06-29
CUST_06258,RS,2022-01-02
CUST_06259,BA,2022-10-15
CUST_06260,SP,2022-05-18
CUST_06261,SP,2022-04-15
CUST_06262,BA,2022-08-06
CUST_06263,SP,2022-08-10
CUST_06264,Other,2022-11-27
CUST_06265,BA,2022-04-15
CUST_06266,RJ,2022-05-07
CUST_06267,Other,2022-09-22
CUST_06268,SP,2022-07-19
CUST_06269,SP,2022-09-09
CUST_06270,MG,2022-01-15
CUST_06271,SP,2022-08-14
CUST_06272,PE,2022-12-19
CUST_06273,SP,2022-04-15
CUST_06274,RJ,2022-08-21
CUST_06275,MG,2022-11-15
CUST_06276,MG,2022-08-07
CUST_06277,SP,2022-10-04
CUST_06278,SP,2022-09-18
CUST_06279,BA,2022-12-07
CUST_06280,SP,2022-12-02
CUST_06281,SC,2022-07-09
CUST_06282,MG,2022-07-17
CUST_06283,PR,2022-12-19
CUST_06284,RS,2022-10-04
CUST_06285,SP,2022-12-02
CUST_06286,MG,2022-02-08
CUST_06287,BA,2022-06-11
CUST_06288,RJ,2022-05-01
CUST_06289,Other,2022-09-19
CUST_06290,RJ,2022-08-04
CUST_06291,SP,2022-11-08
CUST_06292,SP,2022-02-18
CUST_06293,CE,2022-04-02
CUST_06294,SP,2022-05-09
CUST_06295,BA,2022-11-17
CUST_06296,GO,2022-01-28
CUST_06297,SP,2022-12-22
CUST_06298,SP,2022-05-28
CUST_06299,PR,2022-11-24
CUST_06300,SP,2022-03-06
CUST_06301,SC,2022-08-06
CUST_06302,RJ,2022-02-20
CUST_06303,RJ,2022-11-01
CUST_06304,PR,2022-03-15
CUST_06305,SP,2022-07-18
CUST_06306,RJ,2022-07-11
CUST_06307,SP,2022-07-08
CUST_06308,SP,2022-01-12
CUST_06309,RJ,2022-08-27
CUST_06310,SC,2022-12-26
CUST_06311,SP,2022-03-22
CUST_06312,RJ,2022-09-27
CUST_06313,RS,2022-10-17
CUST_06314,SP,2022-02-17
CUST_06315,SP,2022-11-13
CUST_06316,PE,2022-07-28
CUST_06317,PR,2022-02-04
CUST_06318,MG,2022-04-29
CUST_06319,MG,2022-03-06
CUST_06320,SP,2022-11-11
CUST_06321,MG,2022-08-30
CUST_06322,RJ,2022-02-05
CUST_06323,RJ,2022-09-09
CUST_06324,SP,2022-08-31
CUST_06325,SP,2022-02-11
CUST_06326,SP,2022-03-10
CUST_06327,CE,2022-04-17
CUST_06328,SP,2022-02-08
CUST_06329,RJ,2022-03-10
CUST_06330,SP,2022-06-29
CUST_06331,SP,2022-01-12
CUST_06332,RS,2022-12-05
CUST_06333,RJ,2022-07-23
CUST_06334,RJ,2022-02-05
CUST_06335,SP,2022-05-06
CUST_06336,PR,2022-03-04
CUST_06337,SP,2022-11-28
CUST_06338,SP,2022-03-23
CUST_06339,RJ,2022-11-03
CUST_06340,SP,2022-10-26
CUST_06341,SP,2022-02-03
CUST_06342,MG,2022-08-28
CUST_06343,MG,2022-04-07
CUST_06344,SC,2022-02-18
CUST_06345,SP,2022-05-26
CUST_06346,SP,2022-05-05
CUST_06347,SP,2022-07-08
CUST_06348,Other,2022-02-26
CUST_06349,MG,2022-12-15
CUST_06350,RS,2022-04-19
CUST_06351,SP,2022-01-05
CUST_06352,RJ,2022-01-24
CUST_06353,SP,2022-08-09
CUST_06354,MG,2022-11-11
CUST_06355,PE,2022-10-21
CUST_06356,Other,2022-01-10
CUST_06357,RJ,2022-06-14
CUST_06358,RJ,2022-08-03
CUST_06359,CE,2022-05-06
CUST_06360,RS,2022-09-24
CUST_06361,SP,2022-10-07
CUST_06362,RJ,2022-03-29
CUST_06363,SP,2022-04-24
CUST_06364,RJ,2022-01-21
CUST_06365,RJ,2022-05-28
CUST_06366,MG,2022-09-02
CUST_06367,SP,2022-09-23
CUST_06368,SP,2022-08-05
CUST_06369,RJ,2022-08-28
CUST_06370,BA,2022-08-20
CUST_06371,RS,2022-08-20
CUST_06372,SP,2022-08-30
CUST_06373,PE,2022-07-09
CUST_06374,ES,2022-08-17
CUST_06375,SP,2022-03-07
CUST_06376,SP,2022-10-06
CUST_06377,PR,2022-09-26
CUST_06378,SC,2022-07-28
CUST_06379,Other,2022-01-16
CUST_06380,GO,2022-10-24
CUST_06381,MG,2022-08-08
CUST_06382,RJ,2022-09-14
CUST_06383,SP,2022-09-25
CUST_06384,SP,2022-08-17
CUST_06385,RJ,2022-04-29
CUST_06386,MG,2022-06-27
CUST_06387,MG,2022-01-20
CUST_06388,PR,2022-02-05
CUST_06389,SP,2022-12-01
CUST_06390,MG,2022-04-18
CUST_06391,SP,2022-07-08
CUST_06392,SP,2022-06-27
CUST_06393,PR,2022-04-06
CUST_06394,RS,2022-11-11
CUST_06395,Other,2022-01-20
CUST_06396,SP,2022-06-13
CUST_06397,RJ,2022-04-07
CUST_06398,SP,2022-05-23
CUST_06399,RJ,2022-03-03
CUST_06400,BA,2022-08-30
CUST_06401,RS,2022-08-26
CUST_06402,GO,2022-05-11
CUST_06403,SP,2022-04-03
CUST_06404,GO,2022-04-01
CUST_06405,SP,2022-05-13
CUST_06406,GO,2022-05-03
CUST_06407,SP,2022-12-08
CUST_06408,SP,2022-04-28
CUST_06409,RJ,2022-07-17
CUST_06410,CE,2022-10-09
CUST_06411,SP,2022-01-01
CUST_06412,SP,2022-07-30
CUST_06413,BA,2022-09-20
CUST_06414,SP,2022-11-28
CUST_06415,SP,2022-07-31
CUST_06416,RJ,2022-03-28
CUST_06417,SP,2022-06-02
CUST_06418,ES,2022-12-16
CUST_06419,PR,2022-07-06
CUST_06420,RJ,2022-03-02
CUST_06421,Other,2022-10-12
CUST_06422,RJ,2022-04-05
CUST_06423,SP,2022-10-01
CUST_06424,SP,2022-02-10
CUST_06425,RJ,2022-05-27
CUST_06426,SP,2022-09-03
CUST_06427,CE,2022-05-12
CUST_06428,PR,2022-10-24
CUST_06429,SP,2022-05-03
CUST_06430,MG,2022-05-23
CUST_06431,PR,2022-07-01
CUST_06432,CE,2022-07-11
CUST_06433,GO,2022-07-26
CUST_06434,RJ,2022-08-19
CUST_06435,PR,2022-01-22
CUST_06436,MG,2022-03-21
CUST_06437,MG,2022-05-10
CUST_06438,SP,2022-10-19
CUST_06439,SP,2022-10-03
CUST_06440,RJ,2022-11-19
CUST_06441,SP,2022-02-24
CUST_06442,SP,2022-03-07
CUST_06443,PR,2022-08-15
CUST_06444,SP,2022-01-26
CUST_06445,MG,2022-09-10
CUST_06446,RJ,2022-07-16
CUST_06447,Other,2022-05-10
CUST_06448,RJ,2022-08-31
CUST_06449,SP,2022-11-08
CUST_06450,MG,2022-07-31
CUST_06451,BA,2022-07-09
CUST_06452,Other,2022-10-17
CUST_06453,RJ,2022-08-14
CUST_06454,SP,2022-09-03
CUST_06455,ES,2022-02-25
CUST_06456,SP,2022-02-24
CUST_06457,MG,2022-10-03
CUST_06458,SP,2022-11-02
CUST_06459,SP,2022-12-06
CUST_06460,SP,2022-06-02
CUST_06461,SP,2022-02-22
CUST_06462,RS,2022-04-21
CUST_06463,CE,2022-07-23
CUST_06464,SP,2022-04-22
CUST_06465,SC,2022-11-21
CUST_06466,SP,2022-09-15
CUST_06467,RJ,2022-01-16
CUST_06468,SP,2022-12-16
CUST_06469,PE,2022-06-15
CUST_06470,PR,2022-10-28
CUST_06471,MG,2022-10-07
CUST_06472,SC,2022-06-07
CUST_06473,MG,2022-09-06
CUST_06474,Other,2022-06-30
CUST_06475,RS,2022-07-10
CUST_06476,PE,2022-05-19
CUST_06477,RJ,2022-03-19
CUST_06478,SP,2022-12-02
CUST_06479,RJ,2022-02-19
CUST_06480,SP,2022-03-26
CUST_06481,MG,2022-07-02
CUST_06482,RJ,2022-07-02
CUST_06483,MG,2022-01-04
CUST_06484,SP,2022-11-13
CUST_06485,SP,2022-04-21
CUST_06486,RJ,2022-11-30
CUST_06487,CE,2022-12-05
CUST_06488,SP,2022-09-08
CUST_06489,RJ,2022-05-13
CUST_06490,RS,2022-04-10
CUST_06491,MG,2022-06-21
CUST_06492,SP,2022-10-14
CUST_06493,SP,2022-04-29
CUST_06494,SP,2022-12-16
CUST_06495,Other,2022-06-24
CUST_06496,SP,2022-01-30
CUST_06497,SP,2022-02-24
CUST_06498,SP,2022-12-27
CUST_06499,SP,2022-07-15
CUST_06500,SC,2022-02-10
CUST_06501,SP,2022-06-22
CUST_06502,SP,2022-11-26
CUST_06503,RJ,2022-08-07
CUST_06504,SP,2022-07-27
CUST_06505,SP,2022-06-07
CUST_06506,SC,2022-11-29
CUST_06507,PR,2022-08-16
CUST_06508,ES,2022-03-26
CUST_06509,BA,2022-06-22
CUST_06510,RS,2022-09-02
CUST_06511,SP,2022-12-26
CUST_06512,SC,2022-06-22
CUST_06513,BA,2022-12-01
CUST_06514,SC,2022-07-31
CUST_06515,RJ,2022-03-25
CUST_06516,SP,2022-06-22
CUST_06517,BA,2022-07-02
CUST_06518,PR,2022-05-13
CUST_06519,Other,2022-10-15
CUST_06520,SP,2022-09-19
CUST_06521,SP,2022-12-16
CUST_06522,SP,2022-10-09
CUST_06523,SC,2022-10-20
CUST_06524,SP,2022-09-26
CUST_06525,SP,2022-12-15
CUST_06526,Other,2022-07-16
CUST_06527,SP,2022-01-25
CUST_06528,BA,2022-05-21
CUST_06529,SP,2022-08-11
CUST_06530,BA,2022-01-20
CUST_06531,MG,2022-09-04
CUST_06532,ES,2022-11-24
CUST_06533,PE,2022-07-20
CUST_06534,SP,2022-04-25
CUST_06535,SP,2022-07-08
CUST_06536,SP,2022-01-26
CUST_06537,RS,2022-02-23
CUST_06538,GO,2022-06-19
CUST_06539,RJ,2022-01-11
CUST_06540,MG,2022-01-27
CUST_06541,SP,2022-12-16
CUST_06542,SC,2022-03-24
CUST_06543,Other,2022-10-17
CUST_06544,SP,2022-02-07
CUST_06545,RJ,2022-03-28
CUST_06546,SP,2022-11-17
CUST_06547,MG,2022-06-05
CUST_06548,RJ,2022-11-04
CUST_06549,SP,2022-10-13
CUST_06550,RJ,2022-07-05
CUST_06551,SP,2022-07-01
CUST_06552,RJ,2022-05-23
CUST_06553,MG,2022-07-25
CUST_06554,SP,2022-05-22
CUST_06555,PR,2022-07-04
CUST_06556,RS,2022-08-29
CUST_06557,SP,2022-01-08
CUST_06558,SP,2022-03-13
CUST_06559,PR,2022-10-15
CUST_06560,CE,2022-04-05
CUST_06561,SP,2022-06-06
CUST_06562,SP,2022-02-10
CUST_06563,SP,2022-11-27
CUST_06564,MG,2022-10-28
CUST_06565,SP,2022-09-26
CUST_06566,SP,2022-06-04
CUST_06567,RS,2022-10-02
CUST_06568,MG,2022-06-03
CUST_06569,SP,2022-02-22
CUST_06570,RJ,2022-06-28
CUST_06571,MG,2022-08-28
CUST_06572,SP,2022-05-17
CUST_06573,SP,2022-09-12
CUST_06574,GO,2022-08-12
CUST_06575,SP,2022-06-29
CUST_06576,RS,2022-07-01
CUST_06577,PE,2022-09-16
CUST_06578,SP,2022-08-31
CUST_06579,SP,2022-04-06
CUST_06580,MG,2022-07-16
CUST_06581,GO,2022-01-14
CUST_06582,CE,2022-04-30
CUST_06583,PR,2022-09-26
CUST_06584,SP,2022-06-20
CUST_06585,RS,2022-03-13
CUST_06586,SP,2022-06-28
CUST_06587,RJ,2022-06-19
CUST_06588,SP,2022-06-08
CUST_06589,SP,2022-06-03
CUST_06590,SC,2022-03-23
CUST_06591,RJ,2022-02-26
CUST_06592,SP,2022-01-07
CUST_06593,SP,2022-04-22
CUST_06594,BA,2022-02-17
CUST_06595,PR,2022-03-21
CUST_06596,SP,2022-11-12
CUST_06597,SP,2022-02-02
CUST_06598,SP,2022-04-25
CUST_06599,PE,2022-01-03
CUST_06600,MG,2022-01-04
CUST_06601,RJ,2022-12-22
CUST_06602,MG,2022-09-17
CUST_06603,SP,2022-02-11
CUST_06604,SC,2022-01-09
CUST_06605,RJ,2022-11-03
CUST_06606,SP,2022-05-25
CUST_06607,SP,2022-04-07
CUST_06608,RJ,2022-10-03
CUST_06609,PE,2022-05-22
CUST_06610,SP,2022-10-05
CUST_06611,BA,2022-01-27
CUST_06612,PR,2022-02-12
CUST_06613,SP,2022-05-11
CUST_06614,SP,2022-08-04
CUST_06615,SP,2022-04-04
CUST_06616,PR,2022-01-08
CUST_06617,SP,2022-03-27
CUST_06618,SP,2022-12-11
CUST_06619,RJ,2022-05-18
CUST_06620,PR,2022-09-03
CUST_06621,SP,2022-01-21
CUST_06622,SP,2022-09-22
CUST_06623,RJ,2022-05-28
CUST_06624,RJ,2022-07-03
CUST_06625,SC,2022-08-15
CUST_06626,SP,2022-10-19
CUST_06627,SC,2022-02-05
CUST_06628,RS,2022-09-03
CUST_06629,MG,2022-03-14
CUST_06630,RS,2022-05-30
CUST_06631,SP,2022-01-01
CUST_06632,SP,2022-03-10
CUST_06633,RS,2022-10-20
CUST_06634,RJ,2022-08-18
CUST_06635,MG,2022-07-30
CUST_06636,SP,2022-03-13
CUST_06637,ES,2022-12-29
CUST_06638,MG,2022-04-06
CUST_06639,SP,2022-03-25
CUST_06640,RJ,2022-08-16
CUST_06641,PR,2022-10-26
CUST_06642,SC,2022-08-24
CUST_06643,RJ,2022-10-20
CUST_06644,GO,2022-08-10
CUST_06645,SP,2022-08-11
CUST_06646,SP,2022-10-08
CUST_06647,GO,2022-08-09
CUST_06648,GO,2022-08-04
CUST_06649,RS,2022-08-19
CUST_06650,BA,2022-06-18
CUST_06651,SP,2022-11-25
CUST_06652,BA,2022-02-11
CUST_06653,SP,2022-09-15
CUST_06654,SP,2022-07-15
CUST_06655,SP,2022-04-06
CUST_06656,SP,2022-11-13
CUST_06657,SP,2022-01-14
CUST_06658,SP,2022-04-23
CUST_06659,SP,2022-03-18
CUST_06660,SP,2022-10-04
CUST_06661,MG,2022-11-16
CUST_06662,RJ,2022-06-09
CUST_06663,SP,2022-11-09
CUST_06664,PR,2022-04-29
CUST_06665,GO,2022-06-10
CUST_06666,PR,2022-11-04
CUST_06667,SP,2022-12-17
CUST_06668,PR,2022-05-26
CUST_06669,SP,2022-06-12
CUST_06670,SP,2022-06-28
CUST_06671,SP,2022-03-30
CUST_06672,SC,2022-08-11
CUST_06673,SP,2022-09-23
CUST_06674,SP,2022-08-27
CUST_06675,SP,2022-11-04
CUST_06676,BA,2022-02-03
CUST_06677,MG,2022-06-16
CUST_06678,SP,2022-05-05
CUST_06679,MG,2022-08-12
CUST_06680,RJ,2022-05-30
CUST_06681,MG,2022-07-08
CUST_06682,SP,2022-02-12
CUST_06683,BA,2022-01-29
CUST_06684,SP,2022-12-28
CUST_06685,RS,2022-04-30
CUST_06686,SP,2022-12-03
CUST_06687,SP,2022-01-31
CUST_06688,SP,2022-06-30
CUST_06689,RJ,2022-06-11
CUST_06690,SP,2022-05-08
CUST_06691,SC,2022-09-12
CUST_06692,SP,2022-10-21
CUST_06693,RS,2022-12-23
CUST_06694,SC,2022-09-11
CUST_06695,MG,2022-05-10
CUST_06696,PR,2022-01-12
CUST_06697,RS,2022-02-04
CUST_06698,SP,2022-07-17
CUST_06699,SC,2022-09-05
CUST_06700,SP,2022-04-20
CUST_06701,MG,2022-11-24
CUST_06702,PR,2022-09-02
CUST_06703,SP,2022-09-07
CUST_06704,SP,2022-11-13
CUST_06705,RJ,2022-06-12
CUST_06706,SC,2022-02-17
CUST_06707,PE,2022-03-12
CUST_06708,RJ,2022-05-14
CUST_06709,RS,2022-08-27
CUST_06710,ES,2022-03-09
CUST_06711,SP,2022-10-05
CUST_06712,SP,2022-02-01
CUST_06713,RS,2022-05-03
CUST_06714,SC,2022-01-22
CUST_06715,BA,2022-06-04
CUST_06716,SP,2022-04-20
CUST_06717,SP,2022-09-28
CUST_06718,RJ,2022-10-27
CUST_06719,SP,2022-04-25
CUST_06720,SP,2022-08-08
CUST_06721,PR,2022-08-18
CUST_06722,SP,2022-09-09
CUST_06723,SC,2022-09-06
CUST_06724,RJ,2022-01-09
CUST_06725,MG,2022-02-03
CUST_06726,SP,2022-08-16
CUST_06727,SP,2022-03-14
CUST_06728,SP,2022-10-28
CUST_06729,Other,2022-07-31
CUST_06730,SC,2022-03-13
CUST_06731,RJ,2022-02-27
CUST_06732,SP,2022-08-08
CUST_06733,PE,2022-10-02
CUST_06734,SP,2022-09-06
CUST_06735,SP,2022-01-16
CUST_06736,MG,2022-03-16
CUST_06737,CE,2022-04-16
CUST_06738,SP,2022-05-16
CUST_06739,SP,2022-03-15
CUST_06740,PE,2022-09-11
CUST_06741,SP,2022-01-18
CUST_06742,SP,2022-02-12
CUST_06743,MG,2022-02-19
CUST_06744,BA,2022-01-03
CUST_06745,RJ,2022-08-20
CUST_06746,Other,2022-08-07
CUST_06747,RS,2022-02-28
CUST_06748,SP,2022-10-11
CUST_06749,Other,2022-10-29
CUST_06750,SP,2022-03-05
CUST_06751,SP,2022-03-11
CUST_06752,MG,2022-10-30
CUST_06753,SP,2022-05-22
CUST_06754,SP,2022-07-21
CUST_06755,SP,2022-07-26
CUST_06756,RJ,2022-08-09
CUST_06757,BA,2022-12-28
CUST_06758,MG,2022-09-03
CUST_06759,Other,2022-03-22
CUST_06760,SP,2022-09-08
CUST_06761,SP,2022-02-20
CUST_06762,SP,2022-10-12
CUST_06763,SP,2022-12-12
CUST_06764,SP,2022-07-23
CUST_06765,SC,2022-01-25
CUST_06766,ES,2022-02-10
CUST_06767,Other,2022-03-10
CUST_06768,SP,2022-01-04
CUST_06769,GO,2022-08-28
CUST_06770,SP,2022-12-27
CUST_06771,SP,2022-01-31
CUST_06772,GO,2022-04-27
CUST_06773,MG,2022-07-14
CUST_06774,SP,2022-03-31
CUST_06775,RJ,2022-06-27
CUST_06776,SP,2022-05-25
CUST_06777,PR,2022-07-21
CUST_06778,RJ,2022-11-18
CUST_06779,Other,2022-12-10
CUST_06780,SP,2022-07-22
CUST_06781,SP,2022-01-24
CUST_06782,RJ,2022-12-21
CUST_06783,RJ,2022-04-15
CUST_06784,SP,2022-10-02
CUST_06785,PR,2022-11-18
CUST_06786,GO,2022-03-01
CUST_06787,PE,2022-01-15
CUST_06788,SC,2022-03-26
CUST_06789,BA,2022-07-16
CUST_06790,MG,2022-08-23
CUST_06791,SC,2022-12-10
CUST_06792,SP,2022-09-20
CUST_06793,SP,2022-01-06
CUST_06794,SP,2022-10-16
