order_id,customer_id,order_date,delivery_date,category,product_price,quantity,revenue,freight_value,total_value,payment_type,review_score,delivery_days,order_status,year,month,quarter,year_month
ORD_008789,CUST_00329,2024-03-30,2024-04-06,Toys & Baby,59.84,1,59.84,18.71,78.55,credit_card,4,7,delivered,2024,3,Q1,2024-03
ORD_008790,CUST_00453,2024-03-31,2024-04-09,Sports & Leisure,90.12,1,90.12,33.39,123.51,credit_card,1,9,delivered,2024,3,Q1,2024-03
ORD_008791,CUST_05517,2024-03-31,2024-04-02,Toys & Baby,96.64,1,96.64,43.28,139.92,credit_card,5,2,delivered,2024,3,Q1,2024-03
ORD_008792,CUST_05528,2024-03-31,2024-04-02,Electronics,525.91,2,1051.82,32.39,1084.21,credit_card,5,2,delivered,2024,3,Q1,2024-03
ORD_008793,CUST_01397,2024-03-31,2024-04-18,Health & Beauty,59.89,1,59.89,27.79,87.68,credit_card,5,18,shipped,2024,3,Q1,2024-03
ORD_008794,CUST_01463,2024-03-31,2024-04-15,Furniture & Decor,360.47,1,360.47,19.69,380.16,credit_card,5,15,delivered,2024,3,Q1,2024-03
ORD_008795,CUST_07985,2024-03-31,2024-04-04,Sports & Leisure,89.34,1,89.34,22.39,111.73,credit_card,5,4,delivered,2024,3,Q1,2024-03
ORD_008796,CUST_05619,2024-03-31,2024-04-01,Auto,132.8,1,132.8,15.0,147.8,credit_card,5,1,delivered,2024,3,Q1,2024-03
ORD_008797,CUST_01342,2024-03-31,2024-04-05,Housewares,27.46,1,27.46,21.79,49.25,credit_card,5,5,delivered,2024,3,Q1,2024-03
ORD_008798,CUST_04906,2024-03-31,2024-04-02,Watches & Gifts,5.0,2,10.0,10.96,20.96,credit_card,5,2,delivered,2024,3,Q1,2024-03
ORD_008799,CUST_02635,2024-03-31,2024-04-01,Housewares,107.25,1,107.25,31.44,138.69,boleto,5,1,delivered,2024,3,Q1,2024-03
ORD_008800,CUST_01210,2024-04-01,2024-04-19,Auto,70.74,1,70.74,16.85,87.59,credit_card,4,18,delivered,2024,4,Q2,2024-04
ORD_008801,CUST_00587,2024-04-01,2024-05-12,Housewares,49.62,2,99.25,32.17,131.42,credit_card,5,41,delivered,2024,4,Q2,2024-04
ORD_008802,CUST_00843,2024-04-01,2024-04-13,Health & Beauty,49.39,1,49.39,20.61,70.0,credit_card,5,12,delivered,2024,4,Q2,2024-04
ORD_008803,CUST_04975,2024-04-01,2024-04-17,Computers,196.94,1,196.94,7.46,204.4,boleto,3,16,delivered,2024,4,Q2,2024-04
ORD_008804,CUST_07788,2024-04-01,2024-04-07,Electronics,578.95,1,578.95,12.21,591.16,credit_card,5,6,delivered,2024,4,Q2,2024-04
ORD_008805,CUST_00362,2024-04-01,2024-04-12,Furniture & Decor,365.23,1,365.23,35.02,400.25,boleto,5,11,delivered,2024,4,Q2,2024-04
ORD_008806,CUST_05678,2024-04-01,2024-04-21,Computers,213.32,1,213.32,40.96,254.28,credit_card,4,20,delivered,2024,4,Q2,2024-04
ORD_008807,CUST_03565,2024-04-01,2024-04-07,Toys & Baby,52.17,1,52.17,28.39,80.56,boleto,4,6,delivered,2024,4,Q2,2024-04
ORD_008808,CUST_06408,2024-04-02,2024-04-11,Sports & Leisure,5.0,1,5.0,10.32,15.32,credit_card,4,9,delivered,2024,4,Q2,2024-04
ORD_008809,CUST_04989,2024-04-02,2024-04-04,Furniture & Decor,185.9,1,185.9,29.74,215.64,debit_card,4,2,delivered,2024,4,Q2,2024-04
ORD_008810,CUST_06888,2024-04-02,2024-05-04,Furniture & Decor,105.89,2,211.78,44.97,256.75,boleto,5,32,canceled,2024,4,Q2,2024-04
ORD_008811,CUST_07172,2024-04-02,2024-04-06,Books,20.62,1,20.62,8.88,29.5,credit_card,5,4,delivered,2024,4,Q2,2024-04
ORD_008812,CUST_05223,2024-04-02,2024-04-15,Computers,1048.86,2,2097.72,17.23,2114.95,credit_card,3,13,delivered,2024,4,Q2,2024-04
ORD_008813,CUST_06372,2024-04-02,2024-04-12,Watches & Gifts,5.0,1,5.0,24.37,29.37,voucher,5,10,delivered,2024,4,Q2,2024-04
ORD_008814,CUST_03411,2024-04-02,2024-04-05,Electronics,285.46,1,285.46,19.7,305.16,credit_card,4,3,delivered,2024,4,Q2,2024-04
ORD_008815,CUST_03559,2024-04-02,2024-04-03,Watches & Gifts,167.76,1,167.76,21.84,189.6,credit_card,4,1,shipped,2024,4,Q2,2024-04
ORD_008816,CUST_07357,2024-04-02,2024-04-11,Toys & Baby,26.33,1,26.33,20.96,47.29,boleto,3,9,delivered,2024,4,Q2,2024-04
ORD_008817,CUST_01164,2024-04-02,2024-04-10,Furniture & Decor,227.09,1,227.09,37.59,264.68,credit_card,5,8,delivered,2024,4,Q2,2024-04
ORD_008818,CUST_03164,2024-04-03,2024-04-21,Sports & Leisure,5.0,1,5.0,5.59,10.59,credit_card,4,18,delivered,2024,4,Q2,2024-04
ORD_008819,CUST_01640,2024-04-03,2024-04-25,Housewares,10.31,1,10.31,14.6,24.91,credit_card,4,22,delivered,2024,4,Q2,2024-04
ORD_008820,CUST_00419,2024-04-03,2024-04-05,Furniture & Decor,62.15,1,62.15,12.81,74.96,credit_card,5,2,delivered,2024,4,Q2,2024-04
ORD_008821,CUST_02465,2024-04-03,2024-04-09,Sports & Leisure,100.28,1,100.28,21.8,122.08,credit_card,5,6,delivered,2024,4,Q2,2024-04
ORD_008822,CUST_06364,2024-04-03,2024-04-05,Sports & Leisure,111.87,1,111.87,10.87,122.74,credit_card,5,2,delivered,2024,4,Q2,2024-04
ORD_008823,CUST_02852,2024-04-03,2024-04-19,Toys & Baby,18.53,1,18.53,29.83,48.36,boleto,4,16,delivered,2024,4,Q2,2024-04
ORD_008824,CUST_07141,2024-04-03,2024-04-13,Computers,757.28,1,757.28,43.61,800.89,voucher,5,10,delivered,2024,4,Q2,2024-04
ORD_008825,CUST_05472,2024-04-03,2024-04-06,Electronics,80.67,1,80.67,27.74,108.41,credit_card,5,3,delivered,2024,4,Q2,2024-04
ORD_008826,CUST_05801,2024-04-03,2024-04-14,Computers,949.08,1,949.08,9.06,958.14,credit_card,4,11,delivered,2024,4,Q2,2024-04
ORD_008827,CUST_07083,2024-04-03,2024-04-24,Furniture & Decor,421.27,2,842.53,18.06,860.59,credit_card,4,21,delivered,2024,4,Q2,2024-04
ORD_008828,CUST_07314,2024-04-04,2024-05-04,Furniture & Decor,5.0,1,5.0,14.7,19.7,credit_card,4,30,delivered,2024,4,Q2,2024-04
ORD_008829,CUST_05645,2024-04-04,2024-04-23,Electronics,48.23,1,48.23,10.55,58.78,credit_card,5,19,delivered,2024,4,Q2,2024-04
ORD_008830,CUST_02995,2024-04-04,2024-04-28,Sports & Leisure,129.91,1,129.91,21.75,151.66,boleto,5,24,delivered,2024,4,Q2,2024-04
ORD_008831,CUST_00619,2024-04-04,2024-04-25,Watches & Gifts,27.75,1,27.75,9.33,37.08,credit_card,5,21,delivered,2024,4,Q2,2024-04
ORD_008832,CUST_02302,2024-04-04,2024-04-05,Auto,12.01,1,12.01,23.8,35.81,boleto,2,1,delivered,2024,4,Q2,2024-04
ORD_008833,CUST_01698,2024-04-04,2024-04-08,Computers,1136.27,1,1136.27,30.19,1166.46,credit_card,5,4,delivered,2024,4,Q2,2024-04
ORD_008834,CUST_00612,2024-04-04,2024-04-07,Watches & Gifts,137.96,1,137.96,27.32,165.28,credit_card,5,3,delivered,2024,4,Q2,2024-04
ORD_008835,CUST_05135,2024-04-04,2024-04-08,Health & Beauty,22.83,1,22.83,30.62,53.45,credit_card,5,4,delivered,2024,4,Q2,2024-04
ORD_008836,CUST_03026,2024-04-04,2024-04-06,Electronics,745.3,1,745.3,39.84,785.14,boleto,5,2,delivered,2024,4,Q2,2024-04
ORD_008837,CUST_07117,2024-04-05,2024-04-07,Sports & Leisure,49.02,1,49.02,9.51,58.53,boleto,5,2,delivered,2024,4,Q2,2024-04
ORD_008838,CUST_06031,2024-04-05,2024-04-09,Books,29.93,1,29.93,19.46,49.39,credit_card,5,4,delivered,2024,4,Q2,2024-04
ORD_008839,CUST_04899,2024-04-05,2024-04-11,Furniture & Decor,411.68,1,411.68,39.78,451.46,credit_card,5,6,delivered,2024,4,Q2,2024-04
ORD_008840,CUST_05498,2024-04-05,2024-04-17,Housewares,93.91,1,93.91,17.55,111.46,boleto,4,12,delivered,2024,4,Q2,2024-04
ORD_008841,CUST_02425,2024-04-05,2024-04-10,Health & Beauty,53.93,1,53.93,15.15,69.08,credit_card,2,5,delivered,2024,4,Q2,2024-04
ORD_008842,CUST_07420,2024-04-05,2024-04-07,Furniture & Decor,182.96,1,182.96,44.04,227.0,credit_card,5,2,delivered,2024,4,Q2,2024-04
ORD_008843,CUST_07503,2024-04-05,2024-04-07,Health & Beauty,51.68,1,51.68,43.37,95.05,debit_card,4,2,delivered,2024,4,Q2,2024-04
ORD_008844,CUST_01542,2024-04-05,2024-04-06,Furniture & Decor,146.54,1,146.54,18.65,165.19,credit_card,4,1,delivered,2024,4,Q2,2024-04
ORD_008845,CUST_04694,2024-04-05,2024-04-17,Sports & Leisure,104.82,1,104.82,15.63,120.45,credit_card,5,12,delivered,2024,4,Q2,2024-04
ORD_008846,CUST_05490,2024-04-05,2024-04-07,Electronics,350.53,2,701.05,21.47,722.52,credit_card,5,2,delivered,2024,4,Q2,2024-04
ORD_008847,CUST_03369,2024-04-06,2024-04-09,Electronics,95.9,1,95.9,43.39,139.29,credit_card,5,3,delivered,2024,4,Q2,2024-04
ORD_008848,CUST_06775,2024-04-06,2024-05-15,Electronics,440.85,1,440.85,6.25,447.1,boleto,3,39,delivered,2024,4,Q2,2024-04
ORD_008849,CUST_07433,2024-04-06,2024-04-09,Books,37.89,1,37.89,34.49,72.38,boleto,4,3,delivered,2024,4,Q2,2024-04
ORD_008850,CUST_00503,2024-04-06,2024-04-15,Health & Beauty,61.15,1,61.15,12.13,73.28,credit_card,5,9,delivered,2024,4,Q2,2024-04
ORD_008851,CUST_03057,2024-04-06,2024-04-19,Books,15.64,1,15.64,19.63,35.27,credit_card,5,13,delivered,2024,4,Q2,2024-04
ORD_008852,CUST_05010,2024-04-06,2024-04-24,Auto,79.43,1,79.43,25.36,104.79,credit_card,5,18,delivered,2024,4,Q2,2024-04
ORD_008853,CUST_01629,2024-04-06,2024-04-18,Books,43.37,1,43.37,40.85,84.22,credit_card,5,12,delivered,2024,4,Q2,2024-04
ORD_008854,CUST_02663,2024-04-06,2024-04-25,Health & Beauty,80.42,1,80.42,40.34,120.76,credit_card,3,19,delivered,2024,4,Q2,2024-04
ORD_008855,CUST_01619,2024-04-06,2024-04-08,Electronics,462.76,1,462.76,6.32,469.08,credit_card,5,2,processing,2024,4,Q2,2024-04
ORD_008856,CUST_04283,2024-04-06,2024-04-07,Electronics,452.5,3,1357.51,26.75,1384.26,credit_card,5,1,processing,2024,4,Q2,2024-04
ORD_008857,CUST_05331,2024-04-06,2024-04-22,Toys & Baby,27.04,1,27.04,37.43,64.47,boleto,5,16,canceled,2024,4,Q2,2024-04
ORD_008858,CUST_02285,2024-04-07,2024-04-14,Toys & Baby,56.6,1,56.6,27.77,84.37,credit_card,3,7,delivered,2024,4,Q2,2024-04
ORD_008859,CUST_04742,2024-04-07,2024-04-11,Electronics,214.27,1,214.27,16.03,230.3,credit_card,2,4,delivered,2024,4,Q2,2024-04
ORD_008860,CUST_05931,2024-04-07,2024-05-03,Housewares,39.11,1,39.11,34.61,73.72,credit_card,5,26,delivered,2024,4,Q2,2024-04
ORD_008861,CUST_05808,2024-04-07,2024-04-08,Health & Beauty,59.43,2,118.87,22.2,141.07,credit_card,5,1,delivered,2024,4,Q2,2024-04
ORD_008862,CUST_04395,2024-04-07,2024-04-10,Housewares,33.82,1,33.82,38.96,72.78,credit_card,3,3,delivered,2024,4,Q2,2024-04
ORD_008863,CUST_05079,2024-04-07,2024-04-16,Computers,876.07,2,1752.15,39.32,1791.47,credit_card,5,9,delivered,2024,4,Q2,2024-04
ORD_008864,CUST_03838,2024-04-07,2024-04-12,Health & Beauty,7.71,1,7.71,13.05,20.76,credit_card,5,5,delivered,2024,4,Q2,2024-04
ORD_008865,CUST_07429,2024-04-07,2024-04-14,Furniture & Decor,83.42,1,83.42,10.41,93.83,boleto,2,7,delivered,2024,4,Q2,2024-04
ORD_008866,CUST_07297,2024-04-07,2024-04-09,Books,19.59,1,19.59,21.71,41.3,credit_card,5,2,delivered,2024,4,Q2,2024-04
ORD_008867,CUST_02934,2024-04-07,2024-04-17,Watches & Gifts,143.97,1,143.97,9.45,153.42,credit_card,5,10,delivered,2024,4,Q2,2024-04
ORD_008868,CUST_05134,2024-04-07,2024-04-19,Furniture & Decor,287.08,1,287.08,22.65,309.73,credit_card,5,12,delivered,2024,4,Q2,2024-04
ORD_008869,CUST_02283,2024-04-07,2024-05-28,Sports & Leisure,5.0,1,5.0,30.98,35.98,boleto,5,51,delivered,2024,4,Q2,2024-04
ORD_008870,CUST_01374,2024-04-07,2024-04-09,Electronics,358.78,1,358.78,29.63,388.41,credit_card,5,2,delivered,2024,4,Q2,2024-04
ORD_008871,CUST_06179,2024-04-07,2024-05-20,Housewares,47.29,1,47.29,35.29,82.58,boleto,5,43,delivered,2024,4,Q2,2024-04
ORD_008872,CUST_03184,2024-04-08,2024-04-12,Furniture & Decor,5.0,1,5.0,7.39,12.39,boleto,3,4,delivered,2024,4,Q2,2024-04
ORD_008873,CUST_00602,2024-04-08,2024-04-10,Health & Beauty,76.12,1,76.12,22.28,98.4,boleto,4,2,delivered,2024,4,Q2,2024-04
ORD_008874,CUST_00728,2024-04-08,2024-04-10,Health & Beauty,51.76,1,51.76,5.45,57.21,credit_card,4,2,delivered,2024,4,Q2,2024-04
ORD_008875,CUST_00295,2024-04-08,2024-04-09,Sports & Leisure,74.8,1,74.8,44.23,119.03,credit_card,4,1,processing,2024,4,Q2,2024-04
ORD_008876,CUST_06750,2024-04-08,2024-04-15,Electronics,717.6,1,717.6,8.51,726.11,credit_card,5,7,delivered,2024,4,Q2,2024-04
ORD_008877,CUST_02644,2024-04-08,2024-04-23,Furniture & Decor,5.0,1,5.0,22.74,27.74,boleto,5,15,delivered,2024,4,Q2,2024-04
ORD_008878,CUST_00576,2024-04-08,2024-04-12,Health & Beauty,58.3,1,58.3,24.79,83.09,boleto,4,4,delivered,2024,4,Q2,2024-04
ORD_008879,CUST_03721,2024-04-08,2024-05-01,Housewares,24.75,1,24.75,16.47,41.22,credit_card,5,23,delivered,2024,4,Q2,2024-04
ORD_008880,CUST_06722,2024-04-08,2024-04-24,Furniture & Decor,181.16,3,543.48,35.8,579.28,credit_card,5,16,delivered,2024,4,Q2,2024-04
ORD_008881,CUST_01438,2024-04-09,2024-04-13,Sports & Leisure,40.04,1,40.04,36.44,76.48,credit_card,5,4,delivered,2024,4,Q2,2024-04
ORD_008882,CUST_00542,2024-04-09,2024-04-28,Housewares,92.72,1,92.72,29.19,121.91,boleto,4,19,delivered,2024,4,Q2,2024-04
ORD_008883,CUST_06884,2024-04-09,2024-04-13,Watches & Gifts,203.81,1,203.81,44.15,247.96,credit_card,5,4,delivered,2024,4,Q2,2024-04
ORD_008884,CUST_02373,2024-04-09,2024-04-10,Housewares,52.9,1,52.9,18.45,71.35,credit_card,5,1,delivered,2024,4,Q2,2024-04
ORD_008885,CUST_06728,2024-04-09,2024-04-13,Toys & Baby,39.24,1,39.24,27.14,66.38,boleto,2,4,delivered,2024,4,Q2,2024-04
ORD_008886,CUST_04239,2024-04-09,2024-04-22,Toys & Baby,41.77,3,125.3,34.23,159.53,credit_card,5,13,delivered,2024,4,Q2,2024-04
ORD_008887,CUST_04194,2024-04-09,2024-04-15,Sports & Leisure,82.94,1,82.94,14.65,97.59,boleto,3,6,delivered,2024,4,Q2,2024-04
ORD_008888,CUST_04688,2024-04-09,2024-04-16,Auto,127.54,1,127.54,6.55,134.09,credit_card,5,7,delivered,2024,4,Q2,2024-04
ORD_008889,CUST_03509,2024-04-09,2024-04-12,Sports & Leisure,5.0,1,5.0,32.41,37.41,credit_card,5,3,delivered,2024,4,Q2,2024-04
ORD_008890,CUST_00359,2024-04-10,2024-04-28,Housewares,69.33,1,69.33,42.74,112.07,voucher,4,18,delivered,2024,4,Q2,2024-04
ORD_008891,CUST_02740,2024-04-10,2024-04-16,Sports & Leisure,79.08,1,79.08,27.57,106.65,boleto,3,6,delivered,2024,4,Q2,2024-04
ORD_008892,CUST_02046,2024-04-10,2024-04-12,Furniture & Decor,214.67,2,429.33,28.63,457.96,credit_card,4,2,delivered,2024,4,Q2,2024-04
ORD_008893,CUST_03739,2024-04-10,2024-04-25,Electronics,429.48,1,429.48,11.26,440.74,debit_card,4,15,delivered,2024,4,Q2,2024-04
ORD_008894,CUST_04717,2024-04-10,2024-04-12,Computers,777.73,2,1555.47,6.08,1561.55,credit_card,4,2,shipped,2024,4,Q2,2024-04
ORD_008895,CUST_03869,2024-04-10,2024-04-18,Furniture & Decor,349.88,1,349.88,8.33,358.21,credit_card,5,8,delivered,2024,4,Q2,2024-04
ORD_008896,CUST_05153,2024-04-10,2024-04-17,Computers,5.0,1,5.0,27.4,32.4,credit_card,4,7,delivered,2024,4,Q2,2024-04
ORD_008897,CUST_05465,2024-04-10,2024-05-08,Furniture & Decor,201.52,3,604.56,27.42,631.98,credit_card,4,28,delivered,2024,4,Q2,2024-04
ORD_008898,CUST_01183,2024-04-10,2024-04-11,Sports & Leisure,160.48,1,160.48,25.28,185.76,credit_card,5,1,delivered,2024,4,Q2,2024-04
ORD_008899,CUST_06362,2024-04-10,2024-04-12,Sports & Leisure,38.32,1,38.32,35.78,74.1,credit_card,4,2,delivered,2024,4,Q2,2024-04
ORD_008900,CUST_04065,2024-04-10,2024-04-11,Sports & Leisure,61.85,1,61.85,9.84,71.69,boleto,4,1,processing,2024,4,Q2,2024-04
ORD_008901,CUST_02330,2024-04-11,2024-05-01,Health & Beauty,80.92,1,80.92,42.72,123.64,credit_card,5,20,delivered,2024,4,Q2,2024-04
ORD_008902,CUST_01390,2024-04-11,2024-04-18,Sports & Leisure,60.46,2,120.92,29.71,150.63,credit_card,5,7,delivered,2024,4,Q2,2024-04
ORD_008903,CUST_03982,2024-04-11,2024-04-15,Computers,1112.8,1,1112.8,14.67,1127.47,boleto,5,4,delivered,2024,4,Q2,2024-04
ORD_008904,CUST_05360,2024-04-11,2024-04-21,Housewares,100.84,1,100.84,18.96,119.8,credit_card,5,10,processing,2024,4,Q2,2024-04
ORD_008905,CUST_06583,2024-04-11,2024-05-02,Furniture & Decor,268.7,1,268.7,36.15,304.85,credit_card,5,21,delivered,2024,4,Q2,2024-04
ORD_008906,CUST_07917,2024-04-11,2024-04-19,Computers,517.27,2,1034.55,23.6,1058.15,credit_card,5,8,delivered,2024,4,Q2,2024-04
ORD_008907,CUST_00464,2024-04-11,2024-04-15,Housewares,5.0,1,5.0,33.13,38.13,credit_card,5,4,delivered,2024,4,Q2,2024-04
ORD_008908,CUST_01869,2024-04-11,2024-04-18,Housewares,77.33,2,154.66,23.35,178.01,credit_card,4,7,delivered,2024,4,Q2,2024-04
ORD_008909,CUST_03754,2024-04-11,2024-04-14,Electronics,123.75,1,123.75,34.65,158.4,voucher,5,3,delivered,2024,4,Q2,2024-04
ORD_008910,CUST_07898,2024-04-12,2024-04-16,Computers,1036.63,1,1036.63,32.19,1068.82,credit_card,1,4,shipped,2024,4,Q2,2024-04
ORD_008911,CUST_00907,2024-04-12,2024-04-13,Toys & Baby,46.24,1,46.24,40.3,86.54,voucher,5,1,delivered,2024,4,Q2,2024-04
ORD_008912,CUST_03333,2024-04-12,2024-04-22,Sports & Leisure,64.31,2,128.61,27.94,156.55,credit_card,4,10,processing,2024,4,Q2,2024-04
ORD_008913,CUST_05540,2024-04-12,2024-04-20,Sports & Leisure,126.99,1,126.99,29.13,156.12,credit_card,5,8,delivered,2024,4,Q2,2024-04
ORD_008914,CUST_03583,2024-04-12,2024-04-16,Sports & Leisure,138.99,1,138.99,40.83,179.82,credit_card,4,4,delivered,2024,4,Q2,2024-04
ORD_008915,CUST_05370,2024-04-12,2024-04-14,Housewares,99.4,1,99.4,40.96,140.36,credit_card,5,2,delivered,2024,4,Q2,2024-04
ORD_008916,CUST_03241,2024-04-12,2024-05-10,Computers,1413.69,1,1413.69,28.99,1442.68,credit_card,5,28,delivered,2024,4,Q2,2024-04
ORD_008917,CUST_00249,2024-04-12,2024-04-14,Health & Beauty,15.24,1,15.24,24.59,39.83,boleto,5,2,delivered,2024,4,Q2,2024-04
ORD_008918,CUST_05693,2024-04-12,2024-04-17,Electronics,197.76,1,197.76,41.4,239.16,credit_card,2,5,delivered,2024,4,Q2,2024-04
ORD_008919,CUST_06172,2024-04-12,2024-04-16,Electronics,407.36,1,407.36,34.79,442.15,credit_card,2,4,delivered,2024,4,Q2,2024-04
ORD_008920,CUST_04550,2024-04-12,2024-04-14,Toys & Baby,60.86,1,60.86,35.99,96.85,credit_card,5,2,delivered,2024,4,Q2,2024-04
ORD_008921,CUST_06753,2024-04-13,2024-04-14,Sports & Leisure,174.2,1,174.2,15.38,189.58,credit_card,5,1,delivered,2024,4,Q2,2024-04
ORD_008922,CUST_01307,2024-04-13,2024-05-01,Health & Beauty,36.87,1,36.87,16.29,53.16,boleto,3,18,delivered,2024,4,Q2,2024-04
ORD_008923,CUST_01538,2024-04-13,2024-04-14,Health & Beauty,62.53,1,62.53,37.08,99.61,credit_card,5,1,delivered,2024,4,Q2,2024-04
ORD_008924,CUST_06648,2024-04-13,2024-04-22,Health & Beauty,56.62,2,113.23,28.66,141.89,credit_card,4,9,delivered,2024,4,Q2,2024-04
ORD_008925,CUST_04069,2024-04-13,2024-04-19,Books,14.71,1,14.71,37.58,52.29,credit_card,5,6,canceled,2024,4,Q2,2024-04
ORD_008926,CUST_06756,2024-04-13,2024-05-02,Furniture & Decor,5.0,1,5.0,23.15,28.15,credit_card,5,19,delivered,2024,4,Q2,2024-04
ORD_008927,CUST_06737,2024-04-13,2024-04-17,Auto,68.2,2,136.39,15.33,151.72,boleto,5,4,delivered,2024,4,Q2,2024-04
ORD_008928,CUST_03848,2024-04-13,2024-05-03,Books,17.62,1,17.62,5.1,22.72,credit_card,4,20,delivered,2024,4,Q2,2024-04
ORD_008929,CUST_01791,2024-04-14,2024-05-07,Health & Beauty,33.02,1,33.02,12.49,45.51,voucher,5,23,delivered,2024,4,Q2,2024-04
ORD_008930,CUST_05388,2024-04-14,2024-04-21,Electronics,347.74,1,347.74,10.83,358.57,credit_card,4,7,delivered,2024,4,Q2,2024-04
ORD_008931,CUST_07550,2024-04-14,2024-05-08,Sports & Leisure,5.0,1,5.0,24.45,29.45,credit_card,3,24,delivered,2024,4,Q2,2024-04
ORD_008932,CUST_07397,2024-04-14,2024-04-23,Electronics,259.54,1,259.54,31.68,291.22,credit_card,5,9,shipped,2024,4,Q2,2024-04
ORD_008933,CUST_04426,2024-04-14,2024-04-24,Watches & Gifts,61.8,2,123.6,29.69,153.29,credit_card,5,10,delivered,2024,4,Q2,2024-04
ORD_008934,CUST_03273,2024-04-14,2024-04-16,Furniture & Decor,64.29,1,64.29,21.78,86.07,credit_card,4,2,delivered,2024,4,Q2,2024-04
ORD_008935,CUST_05214,2024-04-14,2024-04-15,Sports & Leisure,144.58,1,144.58,24.59,169.17,boleto,5,1,delivered,2024,4,Q2,2024-04
ORD_008936,CUST_01909,2024-04-14,2024-04-28,Health & Beauty,33.45,1,33.45,11.63,45.08,credit_card,5,14,delivered,2024,4,Q2,2024-04
ORD_008937,CUST_07701,2024-04-14,2024-04-23,Books,24.89,1,24.89,38.98,63.87,boleto,1,9,delivered,2024,4,Q2,2024-04
ORD_008938,CUST_06620,2024-04-14,2024-04-16,Auto,57.71,1,57.71,37.15,94.86,credit_card,5,2,delivered,2024,4,Q2,2024-04
ORD_008939,CUST_01900,2024-04-14,2024-04-16,Health & Beauty,33.87,2,67.74,11.84,79.58,voucher,5,2,delivered,2024,4,Q2,2024-04
ORD_008940,CUST_04080,2024-04-15,2024-04-25,Toys & Baby,58.87,1,58.87,19.58,78.45,credit_card,5,10,delivered,2024,4,Q2,2024-04
ORD_008941,CUST_01899,2024-04-15,2024-04-23,Electronics,353.08,1,353.08,44.51,397.59,credit_card,5,8,delivered,2024,4,Q2,2024-04
ORD_008942,CUST_04122,2024-04-15,2024-04-18,Health & Beauty,53.01,1,53.01,36.36,89.37,credit_card,4,3,delivered,2024,4,Q2,2024-04
ORD_008943,CUST_07913,2024-04-15,2024-04-20,Electronics,282.43,1,282.43,11.48,293.91,credit_card,5,5,delivered,2024,4,Q2,2024-04
ORD_008944,CUST_02961,2024-04-15,2024-04-26,Furniture & Decor,283.75,1,283.75,32.35,316.1,voucher,5,11,delivered,2024,4,Q2,2024-04
ORD_008945,CUST_07109,2024-04-15,2024-06-06,Health & Beauty,25.18,1,25.18,25.91,51.09,credit_card,5,52,delivered,2024,4,Q2,2024-04
ORD_008946,CUST_04901,2024-04-15,2024-04-19,Watches & Gifts,115.02,2,230.05,32.03,262.08,credit_card,5,4,delivered,2024,4,Q2,2024-04
ORD_008947,CUST_05670,2024-04-15,2024-05-06,Electronics,142.31,1,142.31,21.89,164.2,credit_card,5,21,delivered,2024,4,Q2,2024-04
ORD_008948,CUST_04533,2024-04-15,2024-04-21,Computers,158.34,1,158.34,25.42,183.76,credit_card,5,6,delivered,2024,4,Q2,2024-04
ORD_008949,CUST_04477,2024-04-15,2024-04-19,Health & Beauty,59.01,1,59.01,33.81,92.82,voucher,5,4,delivered,2024,4,Q2,2024-04
ORD_008950,CUST_06861,2024-04-15,2024-05-07,Electronics,497.49,1,497.49,33.22,530.71,credit_card,3,22,delivered,2024,4,Q2,2024-04
ORD_008951,CUST_02512,2024-04-16,2024-04-19,Books,7.53,1,7.53,37.78,45.31,debit_card,4,3,delivered,2024,4,Q2,2024-04
ORD_008952,CUST_04795,2024-04-16,2024-04-25,Auto,97.19,1,97.19,20.33,117.52,boleto,5,9,delivered,2024,4,Q2,2024-04
ORD_008953,CUST_05728,2024-04-16,2024-04-29,Sports & Leisure,75.94,1,75.94,31.38,107.32,credit_card,4,13,delivered,2024,4,Q2,2024-04
ORD_008954,CUST_05433,2024-04-16,2024-05-15,Computers,658.96,1,658.96,35.88,694.84,credit_card,5,29,delivered,2024,4,Q2,2024-04
ORD_008955,CUST_05540,2024-04-16,2024-04-28,Watches & Gifts,168.92,1,168.92,25.56,194.48,credit_card,5,12,delivered,2024,4,Q2,2024-04
ORD_008956,CUST_00994,2024-04-16,2024-04-18,Electronics,464.55,1,464.55,22.43,486.98,debit_card,1,2,delivered,2024,4,Q2,2024-04
ORD_008957,CUST_06816,2024-04-16,2024-04-20,Computers,462.78,1,462.78,36.08,498.86,credit_card,4,4,delivered,2024,4,Q2,2024-04
ORD_008958,CUST_05663,2024-04-16,2024-04-19,Health & Beauty,33.23,1,33.23,32.32,65.55,boleto,5,3,delivered,2024,4,Q2,2024-04
ORD_008959,CUST_00918,2024-04-16,2024-04-18,Sports & Leisure,29.66,1,29.66,12.35,42.01,voucher,1,2,shipped,2024,4,Q2,2024-04
ORD_008960,CUST_04584,2024-04-16,2024-05-15,Electronics,364.35,1,364.35,19.48,383.83,voucher,5,29,shipped,2024,4,Q2,2024-04
ORD_008961,CUST_00336,2024-04-17,2024-04-20,Furniture & Decor,176.73,1,176.73,27.19,203.92,credit_card,5,3,delivered,2024,4,Q2,2024-04
ORD_008962,CUST_05956,2024-04-17,2024-05-02,Books,6.29,1,6.29,26.08,32.37,boleto,5,15,delivered,2024,4,Q2,2024-04
